,load,onwind,offwind,solar,prices
2015-10-02 10:00:00,65.106,0.0269,0.0334,0.6497,37.92
2015-10-02 11:00:00,53.431,0.0292,0.0403,0.6775,32.01
2015-10-02 12:00:00,52.414,0.0326,0.047,0.6442,30.07
2015-10-02 13:00:00,57.867,0.037,0.0494,0.5577,28.65
2015-10-02 14:00:00,58.709,0.041,0.0473,0.428,28.91
2015-10-02 15:00:00,58.681,0.0396,0.0426,0.2559,29.6
2015-10-02 16:00:00,58.921,0.0565,0.0436,0.0701,32.02
2015-10-02 17:00:00,61.648,0.0936,0.0435,0.0,44.68
2015-10-02 18:00:00,59.425,0.1189,0.0376,0.0,48.1
2015-10-02 19:00:00,54.88,0.129,0.03,0.0,55.0
2015-10-02 20:00:00,50.794,0.1303,0.0255,0.0,49.03
2015-10-02 21:00:00,46.558,0.1262,0.0252,0.0,39.8
2015-10-02 22:00:00,43.175,0.1195,0.0256,0.0,33.5
2015-10-02 23:00:00,40.994,0.1118,0.0261,0.0,30.13
2015-10-03 00:00:00,39.738,0.104,0.0256,0.0,26.75
2015-10-03 01:00:00,39.317,0.0949,0.0239,0.0,26.26
2015-10-03 02:00:00,39.315,0.0849,0.0214,0.0,26.39
2015-10-03 03:00:00,38.997,0.0764,0.0196,0.0,26.04
2015-10-03 04:00:00,39.362,0.0702,0.0201,0.0,24.77
2015-10-03 05:00:00,41.211,0.066,0.0259,0.0004,25.49
2015-10-03 06:00:00,44.14,0.0484,0.0382,0.0891,24.03
2015-10-03 07:00:00,46.772,0.0177,0.0558,0.2775,26.14
2015-10-03 08:00:00,49.005,0.0136,0.0771,0.4308,28.06
2015-10-03 09:00:00,50.606,0.0264,0.0934,0.5324,26.4
2015-10-03 10:00:00,50.09,0.0356,0.1045,0.6089,24.67
2015-10-03 11:00:00,48.093,0.0373,0.1107,0.6246,24.63
2015-10-03 12:00:00,46.401,0.0353,0.1081,0.5742,23.53
2015-10-03 13:00:00,45.447,0.031,0.0959,0.482,20.24
2015-10-03 14:00:00,44.834,0.0249,0.077,0.3396,21.94
2015-10-03 15:00:00,45.966,0.0208,0.0537,0.1922,23.52
2015-10-03 16:00:00,47.506,0.0243,0.0388,0.0492,24.05
2015-10-03 17:00:00,50.171,0.0295,0.0351,0.0,31.88
2015-10-03 18:00:00,48.564,0.0331,0.0363,0.0,40.3
2015-10-03 19:00:00,45.98,0.0368,0.0338,0.0,47.01
2015-10-03 20:00:00,44.208,0.0418,0.0267,0.0,41.95
2015-10-03 21:00:00,41.13,0.0474,0.0174,0.0,37.79
2015-10-03 22:00:00,38.257,0.0552,0.0104,0.0,40.28
2015-10-03 23:00:00,36.234,0.062,0.0066,0.0,30.35
2015-10-04 00:00:00,35.111,0.0669,0.0041,0.0,27.63
2015-10-04 01:00:00,34.901,0.0741,0.0033,0.0,27.01
2015-10-04 02:00:00,35.276,0.0867,0.0067,0.0,26.82
2015-10-04 03:00:00,35.779,0.0984,0.0135,0.0,24.0
2015-10-04 04:00:00,36.66,0.1054,0.0216,0.0,25.7
2015-10-04 05:00:00,38.432,0.1104,0.0267,0.0002,26.13
2015-10-04 06:00:00,42.038,0.0829,0.0287,0.0475,26.14
2015-10-04 07:00:00,45.498,0.0324,0.0291,0.1572,27.52
2015-10-04 08:00:00,48.155,0.0292,0.0301,0.2509,30.02
2015-10-04 09:00:00,50.603,0.0509,0.0324,0.3089,31.95
2015-10-04 10:00:00,49.4,0.0534,0.0343,0.3493,30.53
2015-10-04 11:00:00,47.833,0.0509,0.0373,0.3673,31.62
2015-10-04 12:00:00,46.243,0.0479,0.042,0.3451,29.24
2015-10-04 13:00:00,45.511,0.0441,0.0475,0.298,27.09
2015-10-04 14:00:00,45.474,0.0385,0.053,0.2252,26.06
2015-10-04 15:00:00,46.728,0.033,0.0579,0.1403,26.01
2015-10-04 16:00:00,48.737,0.0349,0.0646,0.0397,25.44
2015-10-04 17:00:00,51.517,0.0387,0.0637,0.0,31.8
2015-10-04 18:00:00,50.011,0.0413,0.0493,0.0,40.48
2015-10-04 19:00:00,47.665,0.043,0.0323,0.0,46.99
2015-10-04 20:00:00,46.349,0.043,0.018,0.0,44.9
2015-10-04 21:00:00,43.043,0.044,0.0092,0.0,40.95
2015-10-04 22:00:00,40.225,0.0455,0.0057,0.0,40.41
2015-10-04 23:00:00,38.772,0.045,0.0057,0.0,33.96
2015-10-05 00:00:00,38.39,0.0438,0.0093,0.0,27.66
2015-10-05 01:00:00,39.201,0.0438,0.0164,0.0,26.68
2015-10-05 02:00:00,40.683,0.0458,0.0301,0.0,26.82
2015-10-05 03:00:00,45.429,0.048,0.0479,0.0,26.02
2015-10-05 04:00:00,55.752,0.0507,0.0615,0.0,25.84
2015-10-05 05:00:00,61.911,0.0532,0.0649,0.0001,28.25
2015-10-05 06:00:00,63.544,0.0472,0.0723,0.0591,42.17
2015-10-05 07:00:00,63.951,0.0257,0.086,0.2063,52.0
2015-10-05 08:00:00,65.165,0.0254,0.1038,0.3308,55.07
2015-10-05 09:00:00,66.014,0.0475,0.1252,0.413,53.01
2015-10-05 10:00:00,64.975,0.0634,0.1422,0.4762,51.56
2015-10-05 11:00:00,64.369,0.0699,0.1572,0.5027,49.08
2015-10-05 12:00:00,63.471,0.0694,0.1743,0.477,42.17
2015-10-05 13:00:00,62.8,0.0642,0.1868,0.3931,40.4
2015-10-05 14:00:00,61.191,0.0626,0.1964,0.2763,38.84
2015-10-05 15:00:00,61.0,0.0737,0.2084,0.1524,40.97
2015-10-05 16:00:00,61.858,0.1177,0.2549,0.0321,41.38
2015-10-05 17:00:00,65.169,0.1864,0.3358,0.0,44.61
2015-10-05 18:00:00,61.613,0.2305,0.4244,0.0,45.1
2015-10-05 19:00:00,57.656,0.2416,0.4832,0.0,51.75
2015-10-05 20:00:00,53.319,0.2347,0.5252,0.0,45.45
2015-10-05 21:00:00,48.689,0.2316,0.5335,0.0,33.26
2015-10-05 22:00:00,45.81,0.236,0.5593,0.0,28.06
2015-10-05 23:00:00,43.726,0.2324,0.573,0.0,27.01
2015-10-06 00:00:00,43.158,0.23,0.558,0.0,25.05
2015-10-06 01:00:00,43.237,0.2302,0.5531,0.0,26.16
2015-10-06 02:00:00,44.579,0.2371,0.5547,0.0,23.87
2015-10-06 03:00:00,48.954,0.2386,0.5653,0.0,23.06
2015-10-06 04:00:00,58.218,0.2379,0.5762,0.0,23.66
2015-10-06 05:00:00,64.392,0.2366,0.5919,0.0001,26.4
2015-10-06 06:00:00,66.603,0.2307,0.6219,0.0334,35.29
2015-10-06 07:00:00,67.342,0.2238,0.6783,0.1138,45.81
2015-10-06 08:00:00,68.606,0.2521,0.7427,0.1805,48.08
2015-10-06 09:00:00,69.54,0.2815,0.7735,0.2152,46.87
2015-10-06 10:00:00,69.058,0.2881,0.7758,0.2391,47.21
2015-10-06 11:00:00,68.346,0.2674,0.745,0.2343,46.95
2015-10-06 12:00:00,66.602,0.2487,0.6862,0.2053,45.69
2015-10-06 13:00:00,65.303,0.229,0.6285,0.1704,46.12
2015-10-06 14:00:00,63.987,0.208,0.5793,0.1207,43.92
2015-10-06 15:00:00,64.016,0.2046,0.5457,0.0698,41.27
2015-10-06 16:00:00,65.265,0.237,0.5208,0.0145,40.0
2015-10-06 17:00:00,67.417,0.2757,0.5115,0.0,40.55
2015-10-06 18:00:00,64.224,0.2839,0.4942,0.0,41.91
2015-10-06 19:00:00,58.907,0.272,0.4628,0.0,45.87
2015-10-06 20:00:00,53.894,0.2545,0.445,0.0,39.91
2015-10-06 21:00:00,49.139,0.2389,0.4398,0.0,32.18
2015-10-06 22:00:00,45.838,0.2233,0.4446,0.0,30.05
2015-10-06 23:00:00,44.327,0.2128,0.4389,0.0,27.56
2015-10-07 00:00:00,43.373,0.2054,0.4373,0.0,28.07
2015-10-07 01:00:00,43.594,0.2026,0.4546,0.0,25.19
2015-10-07 02:00:00,45.043,0.1996,0.4809,0.0,24.08
2015-10-07 03:00:00,49.652,0.1951,0.4972,0.0,23.45
2015-10-07 04:00:00,58.341,0.1973,0.5011,0.0,23.66
2015-10-07 05:00:00,64.3,0.197,0.491,0.0,26.26
2015-10-07 06:00:00,66.581,0.1839,0.46,0.0258,34.3
2015-10-07 07:00:00,66.788,0.1744,0.4239,0.0874,47.68
2015-10-07 08:00:00,67.755,0.1831,0.3848,0.1402,50.03
2015-10-07 09:00:00,68.994,0.191,0.3475,0.1473,49.84
2015-10-07 10:00:00,68.417,0.1914,0.3108,0.1538,49.02
2015-10-07 11:00:00,67.473,0.1861,0.283,0.1496,48.97
2015-10-07 12:00:00,66.139,0.1751,0.2641,0.1297,47.51
2015-10-07 13:00:00,64.676,0.1614,0.2578,0.1172,47.07
2015-10-07 14:00:00,62.953,0.1444,0.2568,0.0837,45.94
2015-10-07 15:00:00,62.942,0.1253,0.2596,0.0555,45.95
2015-10-07 16:00:00,64.122,0.133,0.2761,0.0133,44.2
2015-10-07 17:00:00,66.224,0.1549,0.2918,0.0,45.74
2015-10-07 18:00:00,62.637,0.1595,0.3,0.0,49.58
2015-10-07 19:00:00,58.488,0.1581,0.3079,0.0,56.56
2015-10-07 20:00:00,53.909,0.1505,0.289,0.0,49.56
2015-10-07 21:00:00,49.123,0.1383,0.2678,0.0,41.52
2015-10-07 22:00:00,45.536,0.1246,0.2364,0.0,36.36
2015-10-07 23:00:00,43.793,0.1088,0.2001,0.0,30.99
2015-10-08 00:00:00,42.868,0.0998,0.1715,0.0,32.2
2015-10-08 01:00:00,43.164,0.0881,0.1522,0.0,28.72
2015-10-08 02:00:00,44.86,0.0773,0.1405,0.0,28.08
2015-10-08 03:00:00,48.652,0.073,0.1356,0.0,27.95
2015-10-08 04:00:00,57.211,0.0693,0.1347,0.0,28.42
2015-10-08 05:00:00,63.623,0.0676,0.1312,0.0,34.76
2015-10-08 06:00:00,65.508,0.0595,0.1254,0.0284,46.49
2015-10-08 07:00:00,65.945,0.0438,0.1205,0.0975,55.7
2015-10-08 08:00:00,66.999,0.0401,0.1212,0.146,59.84
2015-10-08 09:00:00,68.133,0.0372,0.1237,0.153,61.14
2015-10-08 10:00:00,67.775,0.0313,0.1224,0.1678,59.13
2015-10-08 11:00:00,66.861,0.0257,0.1213,0.1494,56.0
2015-10-08 12:00:00,65.384,0.022,0.1215,0.1234,52.46
2015-10-08 13:00:00,64.42,0.019,0.1199,0.1178,51.05
2015-10-08 14:00:00,62.961,0.0161,0.1163,0.0851,50.78
2015-10-08 15:00:00,62.944,0.0132,0.1127,0.0598,50.22
2015-10-08 16:00:00,64.194,0.0166,0.108,0.0127,50.0
2015-10-08 17:00:00,65.92,0.0236,0.1009,0.0,51.69
2015-10-08 18:00:00,62.3,0.0279,0.0909,0.0,55.99
2015-10-08 19:00:00,57.981,0.03,0.0801,0.0,72.7
2015-10-08 20:00:00,53.909,0.0306,0.0706,0.0,58.04
2015-10-08 21:00:00,49.012,0.0292,0.0623,0.0,43.98
2015-10-08 22:00:00,45.466,0.027,0.055,0.0,40.99
2015-10-08 23:00:00,43.824,0.0248,0.05,0.0,35.06
2015-10-09 00:00:00,42.851,0.0236,0.0468,0.0,33.12
2015-10-09 01:00:00,43.285,0.0229,0.0463,0.0,32.02
2015-10-09 02:00:00,44.634,0.0232,0.0487,0.0,30.26
2015-10-09 03:00:00,48.395,0.0246,0.0518,0.0,28.22
2015-10-09 04:00:00,56.89,0.0262,0.055,0.0,30.47
2015-10-09 05:00:00,63.367,0.0275,0.0596,0.0,32.09
2015-10-09 06:00:00,65.53,0.0253,0.0632,0.0244,46.62
2015-10-09 07:00:00,65.585,0.0221,0.0639,0.0995,55.48
2015-10-09 08:00:00,66.707,0.0276,0.0617,0.1629,61.04
2015-10-09 09:00:00,67.438,0.0342,0.0559,0.189,61.0
2015-10-09 10:00:00,66.349,0.0336,0.0493,0.2281,55.09
2015-10-09 11:00:00,64.865,0.0299,0.0435,0.2305,52.93
2015-10-09 12:00:00,62.986,0.0283,0.0397,0.2068,50.85
2015-10-09 13:00:00,61.537,0.0313,0.0386,0.1904,47.8
2015-10-09 14:00:00,60.329,0.0386,0.0403,0.1407,46.8
2015-10-09 15:00:00,60.412,0.0462,0.046,0.0932,45.17
2015-10-09 16:00:00,61.803,0.07,0.0541,0.0174,44.48
2015-10-09 17:00:00,63.818,0.1042,0.0619,0.0,46.66
2015-10-09 18:00:00,59.948,0.1186,0.0672,0.0,49.56
2015-10-09 19:00:00,55.606,0.1193,0.0703,0.0,55.44
2015-10-09 20:00:00,52.33,0.113,0.0734,0.0,49.99
2015-10-09 21:00:00,48.163,0.1065,0.0762,0.0,40.07
2015-10-09 22:00:00,44.59,0.1014,0.0764,0.0,36.47
2015-10-09 23:00:00,42.477,0.1008,0.0739,0.0,32.43
2015-10-10 00:00:00,41.142,0.1018,0.0698,0.0,32.46
2015-10-10 01:00:00,41.077,0.1029,0.0662,0.0,28.53
2015-10-10 02:00:00,41.428,0.1045,0.0659,0.0,32.21
2015-10-10 03:00:00,41.923,0.1063,0.0716,0.0,30.35
2015-10-10 04:00:00,43.87,0.1072,0.0861,0.0,29.95
2015-10-10 05:00:00,46.591,0.1076,0.1077,0.0,31.01
2015-10-10 06:00:00,50.03,0.0885,0.1341,0.0369,32.88
2015-10-10 07:00:00,53.102,0.0659,0.1586,0.1532,36.0
2015-10-10 08:00:00,54.669,0.0946,0.1769,0.2584,42.9
2015-10-10 09:00:00,55.677,0.1355,0.1807,0.3341,43.97
2015-10-10 10:00:00,54.866,0.1504,0.1754,0.4045,42.92
2015-10-10 11:00:00,52.747,0.1541,0.1739,0.4284,39.13
2015-10-10 12:00:00,50.955,0.1656,0.1839,0.4116,29.42
2015-10-10 13:00:00,50.009,0.1861,0.2091,0.3695,27.31
2015-10-10 14:00:00,49.727,0.2078,0.2454,0.2622,28.03
2015-10-10 15:00:00,50.879,0.2031,0.2929,0.1426,28.94
2015-10-10 16:00:00,52.897,0.2285,0.3454,0.0223,31.62
2015-10-10 17:00:00,54.987,0.2981,0.3906,0.0,36.14
2015-10-10 18:00:00,51.844,0.2993,0.4159,0.0,42.97
2015-10-10 19:00:00,49.107,0.2799,0.4253,0.0,42.99
2015-10-10 20:00:00,47.453,0.2598,0.4268,0.0,35.06
2015-10-10 21:00:00,44.315,0.2461,0.4287,0.0,30.07
2015-10-10 22:00:00,40.702,0.2353,0.4322,0.0,29.06
2015-10-10 23:00:00,38.558,0.2247,0.4334,0.0,23.55
2015-10-11 00:00:00,37.393,0.2149,0.4259,0.0,19.71
2015-10-11 01:00:00,37.159,0.2056,0.4111,0.0,18.94
2015-10-11 02:00:00,37.654,0.1996,0.3979,0.0,19.03
2015-10-11 03:00:00,37.837,0.1965,0.3953,0.0,19.21
2015-10-11 04:00:00,38.013,0.1956,0.4155,0.0,19.45
2015-10-11 05:00:00,39.836,0.1967,0.4555,0.0001,19.01
2015-10-11 06:00:00,43.078,0.1663,0.5054,0.0584,19.03
2015-10-11 07:00:00,46.067,0.1255,0.5445,0.2374,19.52
2015-10-11 08:00:00,47.7,0.2392,0.5667,0.3936,20.82
2015-10-11 09:00:00,50.099,0.3348,0.5652,0.5077,20.62
2015-10-11 10:00:00,49.579,0.3382,0.5418,0.5761,20.2
2015-10-11 11:00:00,47.616,0.3255,0.5135,0.5912,19.99
2015-10-11 12:00:00,45.708,0.3195,0.4953,0.5618,16.5
2015-10-11 13:00:00,44.861,0.3237,0.4908,0.4889,13.19
2015-10-11 14:00:00,44.872,0.3275,0.4974,0.3563,12.89
2015-10-11 15:00:00,46.937,0.2965,0.521,0.1919,13.1
2015-10-11 16:00:00,50.285,0.2863,0.554,0.0288,16.57
2015-10-11 17:00:00,53.417,0.3212,0.5861,0.0,23.35
2015-10-11 18:00:00,51.523,0.3161,0.6034,0.0,35.23
2015-10-11 19:00:00,49.521,0.293,0.5981,0.0,42.97
2015-10-11 20:00:00,48.639,0.2652,0.5723,0.0,32.28
2015-10-11 21:00:00,45.016,0.24,0.5327,0.0,29.13
2015-10-11 22:00:00,42.483,0.2194,0.4858,0.0,31.2
2015-10-11 23:00:00,40.896,0.2049,0.4383,0.0,23.78
2015-10-12 00:00:00,40.182,0.1889,0.393,0.0,23.09
2015-10-12 01:00:00,40.961,0.1735,0.3478,0.0,19.6
2015-10-12 02:00:00,42.599,0.1618,0.3089,0.0,19.78
2015-10-12 03:00:00,47.062,0.1571,0.2886,0.0,19.47
2015-10-12 04:00:00,56.336,0.1542,0.2927,0.0,19.64
2015-10-12 05:00:00,63.058,0.1497,0.3176,0.0,26.14
2015-10-12 06:00:00,65.258,0.1167,0.3517,0.0619,40.73
2015-10-12 07:00:00,65.851,0.0686,0.3777,0.2625,49.15
2015-10-12 08:00:00,66.265,0.1128,0.3915,0.4337,49.88
2015-10-12 09:00:00,67.393,0.1786,0.3925,0.5501,42.0
2015-10-12 10:00:00,66.826,0.1756,0.3723,0.6081,32.23
2015-10-12 11:00:00,65.808,0.1514,0.3444,0.6086,28.06
2015-10-12 12:00:00,64.1,0.1333,0.3155,0.5621,26.4
2015-10-12 13:00:00,62.868,0.127,0.2901,0.4585,26.35
2015-10-12 14:00:00,61.367,0.1276,0.2758,0.3075,27.33
2015-10-12 15:00:00,61.608,0.129,0.2867,0.1432,29.08
2015-10-12 16:00:00,63.426,0.1731,0.3183,0.0149,32.65
2015-10-12 17:00:00,66.36,0.2239,0.3594,0.0,47.01
2015-10-12 18:00:00,62.646,0.2229,0.3925,0.0,53.33
2015-10-12 19:00:00,58.473,0.2011,0.4056,0.0,66.87
2015-10-12 20:00:00,54.983,0.1787,0.398,0.0,51.61
2015-10-12 21:00:00,50.507,0.1552,0.3683,0.0,41.51
2015-10-12 22:00:00,47.084,0.1357,0.329,0.0,32.72
2015-10-12 23:00:00,45.239,0.1221,0.2934,0.0,31.42
2015-10-13 00:00:00,44.355,0.1163,0.2725,0.0,30.39
2015-10-13 01:00:00,44.882,0.1148,0.2703,0.0,30.0
2015-10-13 02:00:00,46.406,0.1165,0.2866,0.0,29.76
2015-10-13 03:00:00,49.893,0.1171,0.3131,0.0,28.87
2015-10-13 04:00:00,58.222,0.119,0.3459,0.0,29.05
2015-10-13 05:00:00,64.696,0.1157,0.3754,0.0,31.7
2015-10-13 06:00:00,66.903,0.0975,0.3901,0.0266,43.98
2015-10-13 07:00:00,67.16,0.083,0.386,0.1171,52.62
2015-10-13 08:00:00,68.574,0.1149,0.36,0.175,56.6
2015-10-13 09:00:00,69.678,0.1069,0.3137,0.1835,53.94
2015-10-13 10:00:00,68.763,0.085,0.2672,0.2021,46.7
2015-10-13 11:00:00,67.759,0.0704,0.2473,0.1735,43.97
2015-10-13 12:00:00,66.359,0.0664,0.2598,0.1296,40.82
2015-10-13 13:00:00,65.418,0.0716,0.2991,0.1075,41.45
2015-10-13 14:00:00,64.282,0.0798,0.3531,0.065,41.91
2015-10-13 15:00:00,64.512,0.0788,0.4181,0.0427,42.54
2015-10-13 16:00:00,66.416,0.0771,0.4738,0.0053,43.85
2015-10-13 17:00:00,67.588,0.0837,0.4959,0.0,48.17
2015-10-13 18:00:00,63.38,0.0793,0.4877,0.0,53.91
2015-10-13 19:00:00,59.392,0.0697,0.4653,0.0,61.89
2015-10-13 20:00:00,55.607,0.0615,0.4462,0.0,50.12
2015-10-13 21:00:00,51.246,0.0559,0.4392,0.0,40.09
2015-10-13 22:00:00,47.911,0.0552,0.4456,0.0,37.16
2015-10-13 23:00:00,45.869,0.0559,0.4591,0.0,32.22
2015-10-14 00:00:00,45.171,0.06,0.4745,0.0,31.47
2015-10-14 01:00:00,45.608,0.0681,0.4935,0.0,29.15
2015-10-14 02:00:00,47.166,0.0728,0.5117,0.0,27.77
2015-10-14 03:00:00,50.577,0.0737,0.5239,0.0,27.75
2015-10-14 04:00:00,58.746,0.075,0.529,0.0,28.08
2015-10-14 05:00:00,65.689,0.0809,0.5214,0.0,30.47
2015-10-14 06:00:00,68.359,0.0848,0.5229,0.0133,41.49
2015-10-14 07:00:00,68.74,0.0876,0.5186,0.0511,55.08
2015-10-14 08:00:00,69.834,0.1084,0.5161,0.0781,63.06
2015-10-14 09:00:00,70.663,0.1384,0.5221,0.0875,61.21
2015-10-14 10:00:00,70.198,0.1575,0.5292,0.0857,60.05
2015-10-14 11:00:00,68.982,0.1544,0.5276,0.0746,61.95
2015-10-14 12:00:00,68.128,0.1352,0.5157,0.0654,55.17
2015-10-14 13:00:00,67.397,0.114,0.4995,0.0625,51.95
2015-10-14 14:00:00,65.862,0.0997,0.4877,0.0411,46.81
2015-10-14 15:00:00,65.612,0.0923,0.4936,0.0314,45.99
2015-10-14 16:00:00,67.248,0.0968,0.5129,0.0034,46.87
2015-10-14 17:00:00,67.822,0.1117,0.5353,0.0,47.95
2015-10-14 18:00:00,63.767,0.1117,0.5422,0.0,51.98
2015-10-14 19:00:00,59.624,0.1052,0.5286,0.0,57.07
2015-10-14 20:00:00,55.907,0.0969,0.4915,0.0,46.0
2015-10-14 21:00:00,51.137,0.0858,0.4344,0.0,36.95
2015-10-14 22:00:00,47.534,0.0803,0.3806,0.0,36.99
2015-10-14 23:00:00,45.611,0.077,0.3454,0.0,31.59
2015-10-15 00:00:00,44.842,0.0774,0.3282,0.0,32.09
2015-10-15 01:00:00,45.066,0.0821,0.321,0.0,30.66
2015-10-15 02:00:00,46.555,0.0902,0.317,0.0,28.76
2015-10-15 03:00:00,50.206,0.1005,0.3182,0.0,28.25
2015-10-15 04:00:00,58.522,0.1147,0.3278,0.0,28.09
2015-10-15 05:00:00,65.372,0.1263,0.3488,0.0,29.31
2015-10-15 06:00:00,67.932,0.1296,0.3737,0.0073,36.93
2015-10-15 07:00:00,68.66,0.1292,0.3867,0.0369,51.9
2015-10-15 08:00:00,69.932,0.1471,0.3903,0.0547,50.41
2015-10-15 09:00:00,70.886,0.1637,0.409,0.0572,51.16
2015-10-15 10:00:00,70.22,0.17,0.4461,0.0609,57.91
2015-10-15 11:00:00,69.328,0.1695,0.4814,0.0504,57.01
2015-10-15 12:00:00,68.304,0.167,0.5275,0.0448,51.46
2015-10-15 13:00:00,67.316,0.1653,0.584,0.0456,50.0
2015-10-15 14:00:00,65.81,0.1524,0.6339,0.0354,42.44
2015-10-15 15:00:00,66.264,0.1466,0.6813,0.0297,36.08
2015-10-15 16:00:00,67.831,0.1567,0.7215,0.0027,35.0
2015-10-15 17:00:00,68.069,0.1528,0.7392,0.0,37.44
2015-10-15 18:00:00,64.11,0.1404,0.7293,0.0,44.0
2015-10-15 19:00:00,59.95,0.1198,0.7042,0.0,47.97
2015-10-15 20:00:00,56.06,0.0968,0.6648,0.0,36.07
2015-10-15 21:00:00,51.491,0.0782,0.618,0.0,32.0
2015-10-15 22:00:00,47.877,0.068,0.5691,0.0,32.41
2015-10-15 23:00:00,45.749,0.0615,0.5256,0.0,29.1
2015-10-16 00:00:00,44.72,0.0585,0.486,0.0,29.38
2015-10-16 01:00:00,45.091,0.0548,0.4524,0.0,29.03
2015-10-16 02:00:00,46.626,0.0508,0.4436,0.0,28.06
2015-10-16 03:00:00,50.267,0.0478,0.4508,0.0,29.48
2015-10-16 04:00:00,58.25,0.045,0.4727,0.0,30.79
2015-10-16 05:00:00,65.181,0.041,0.4993,0.0,30.73
2015-10-16 06:00:00,67.796,0.0377,0.5071,0.007,45.86
2015-10-16 07:00:00,68.509,0.0321,0.487,0.0377,61.8
2015-10-16 08:00:00,69.755,0.0288,0.4628,0.057,65.99
2015-10-16 09:00:00,70.216,0.0285,0.4473,0.0592,65.99
2015-10-16 10:00:00,63.835,0.0272,0.434,0.0677,66.23
2015-10-16 11:00:00,67.255,0.0252,0.4146,0.0627,61.0
2015-10-16 12:00:00,65.653,0.0249,0.4006,0.0566,54.7
2015-10-16 13:00:00,64.472,0.0253,0.4003,0.053,52.37
2015-10-16 14:00:00,63.435,0.0261,0.4176,0.0454,55.0
2015-10-16 15:00:00,64.001,0.0278,0.4523,0.0355,53.73
2015-10-16 16:00:00,65.651,0.0299,0.4918,0.0038,51.94
2015-10-16 17:00:00,65.591,0.0317,0.5064,0.0,55.17
2015-10-16 18:00:00,61.247,0.0316,0.5021,0.0,59.87
2015-10-16 19:00:00,57.242,0.0289,0.4743,0.0,50.4
2015-10-16 20:00:00,54.069,0.0282,0.4271,0.0,44.8
2015-10-16 21:00:00,49.86,0.0264,0.3699,0.0,39.82
2015-10-16 22:00:00,46.401,0.0243,0.3198,0.0,38.69
2015-10-16 23:00:00,44.148,0.0218,0.2885,0.0,35.27
2015-10-17 00:00:00,42.674,0.0198,0.2644,0.0,34.19
2015-10-17 01:00:00,42.435,0.0181,0.2375,0.0,34.07
2015-10-17 02:00:00,42.713,0.0166,0.2076,0.0,33.49
2015-10-17 03:00:00,43.054,0.0151,0.1813,0.0,33.42
2015-10-17 04:00:00,44.501,0.0146,0.1632,0.0,33.97
2015-10-17 05:00:00,47.952,0.0156,0.1512,0.0,32.34
2015-10-17 06:00:00,51.589,0.0159,0.1363,0.0077,32.13
2015-10-17 07:00:00,54.712,0.0101,0.1191,0.055,35.06
2015-10-17 08:00:00,56.611,0.0082,0.1032,0.0989,46.3
2015-10-17 09:00:00,57.578,0.0078,0.0896,0.1013,48.13
2015-10-17 10:00:00,56.768,0.0066,0.0778,0.1177,48.28
2015-10-17 11:00:00,54.71,0.0053,0.068,0.1008,46.52
2015-10-17 12:00:00,52.951,0.0045,0.0617,0.0775,43.96
2015-10-17 13:00:00,52.293,0.004,0.0576,0.0747,41.62
2015-10-17 14:00:00,52.01,0.0038,0.0532,0.0527,38.96
2015-10-17 15:00:00,53.384,0.0052,0.0531,0.0343,38.48
2015-10-17 16:00:00,56.178,0.009,0.0545,0.0022,39.18
2015-10-17 17:00:00,56.128,0.0124,0.0527,0.0,42.6
2015-10-17 18:00:00,52.293,0.0153,0.0497,0.0,48.8
2015-10-17 19:00:00,49.483,0.0178,0.0445,0.0,55.99
2015-10-17 20:00:00,48.185,0.0193,0.038,0.0,47.21
2015-10-17 21:00:00,45.181,0.0201,0.0338,0.0,41.81
2015-10-17 22:00:00,41.887,0.0217,0.0324,0.0,42.43
2015-10-17 23:00:00,39.443,0.0239,0.0366,0.0,32.18
2015-10-18 00:00:00,38.228,0.0267,0.0501,0.0,32.18
2015-10-18 01:00:00,38.028,0.03,0.0684,0.0,32.02
2015-10-18 02:00:00,38.428,0.0329,0.0875,0.0,31.04
2015-10-18 03:00:00,38.493,0.0338,0.1069,0.0,32.03
2015-10-18 04:00:00,38.465,0.0333,0.1239,0.0,30.91
2015-10-18 05:00:00,40.302,0.0323,0.1381,0.0,31.03
2015-10-18 06:00:00,43.26,0.0293,0.1482,0.0077,29.03
2015-10-18 07:00:00,46.753,0.0205,0.1531,0.0524,31.96
2015-10-18 08:00:00,49.447,0.0173,0.1551,0.0997,32.98
2015-10-18 09:00:00,52.04,0.0184,0.1515,0.1216,35.06
2015-10-18 10:00:00,51.557,0.0179,0.1487,0.1468,39.98
2015-10-18 11:00:00,49.38,0.016,0.148,0.1292,41.94
2015-10-18 12:00:00,47.871,0.0135,0.145,0.1027,38.32
2015-10-18 13:00:00,47.412,0.0119,0.139,0.087,38.38
2015-10-18 14:00:00,47.429,0.0105,0.1316,0.0576,36.2
2015-10-18 15:00:00,49.266,0.0119,0.1327,0.0339,33.56
2015-10-18 16:00:00,52.992,0.0162,0.1415,0.0014,35.01
2015-10-18 17:00:00,53.898,0.02,0.1513,0.0,39.18
2015-10-18 18:00:00,51.239,0.0228,0.1539,0.0,47.44
2015-10-18 19:00:00,49.255,0.0245,0.1478,0.0,56.05
2015-10-18 20:00:00,48.771,0.0257,0.1341,0.0,51.71
2015-10-18 21:00:00,45.683,0.0263,0.1107,0.0,45.66
2015-10-18 22:00:00,42.688,0.0275,0.088,0.0,42.81
